date_time_(UTC)	channel	duration	https://archive.org/details/	text
2017-10-02 01:03:00	BBCNEWS	4	BBCNEWS_20171002_010000_BBC_News/start/180	MARIANO RAJOY. Spanish Prime Minister
2017-10-02 01:05:00	BBCNEWS	10	BBCNEWS_20171002_010000_BBC_News/start/300	CATALAN INDEPENDENCE VOTE. Spanish prime minisler Mariano Rajoy calls poll illegal\nCATALAN INDEPENDENCE VOTE. 9O% of votes cas! were for independence from Spai\nMARIANO RAJOY. Spanish Prime Minister\nCATALAN...
2017-10-02 01:05:00	FOXNEWSW	20	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/300	DOZENS OF NFL PLAYERS KNEEI., RAISE FISTS DURING. dTHEM AFTER TRUMP URGES THEM TO' RESPECT OUR FLAG'\nV KEVIN JACKSON | EXEC DIRECTOR, THE BLACK SPHERE I. . DOZENS OF NFL PLAYERS KNEEL, RAISE FISTS DURING. JTHFM AFTFP Tm IMD IIPGFC...
2017-10-02 01:06:00	BBCNEWS	10	BBCNEWS_20171002_010000_BBC_News/start/360	CATALAN INDEPENDENCE VOTE. Catalonia government: 4O% of voters took part\nCATALAN INDEPENDENCE VOTE. Spanish prime minisler Mariano Rajoy calls poll illegal\nCARLES PUIGDEMONT. President of the Generalitat of...
2017-10-02 01:07:00	BBCNEWS	11	BBCNEWS_20171002_010000_BBC_News/start/420	CATALAN INDEPENDENCE VOTE. Rajoy: Majority of Catalans didn't want to take part\nCATALAN INDEPENDENCE VOTE. Spanish riot police and voters clashed during referendum\nCATALAN INDEPENDENCE VOTE. Police used batons and...
2017-10-02 01:08:00	BBCNEWS	10	BBCNEWS_20171002_010000_BBC_News/start/480	CATALAN INDEPENDENCE VOTE. . Catalan vegional government wants independence tram Spain\nCATALAN INDEPENDENCE VOTE. Catalonia government: 4O% of voters took part\nCATALAN INDEPENDENCE VOTE. 9O% O1 votes cast were for...
2017-10-02 01:08:00	FOXNEWSW	3	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/480	NFL NTHEM PROTETSSSPARK OUTRAGE. . \u2014.\u2014 ..\u2014u\u2014 3mm IITln|l .... m\u00bb..\u2014 .m u\u201c
2017-10-02 01:09:00	BBCNEWS	10	BBCNEWS_20171002_010000_BBC_News/start/540	CATALAN INDEPENDENCE VOTE. Rajoy: Majority of Catalans didn't want to take part\nCATALAN INDEPENDENCE VOTE. Prime Minis'er called the vote a mockery of democracy\nCATALAN INDEPENDENCE VOTE. Spanish riot police and...
2017-10-02 01:09:00	FOXNEWSW	17	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/540	DOZENS OF NFL PLAYERS KNEEI., RAISE FISTS DURING. dTHEM AFTER TRUMP URGES THEM TO' RESPECT OUR FLAG'
2017-10-02 01:10:00	BBCNEWS	11	BBCNEWS_20171002_010000_BBC_News/start/600	CATALAN INDEPENDENCE VOTE. Catalonia government: 4O% of voters took part\nCATALAN INDEPENDENCE VOTE. 9O% O1 votes cast were for independence from Spai
2017-10-02 01:10:00	FOXNEWSW	26	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/600	TV RATINGS, TICKET SALES TAKING A HIT. AMID NFL NATIONAL ANTHEM CONTROVERSY
2017-10-02 01:11:00	BBCNEWS	10	BBCNEWS_20171002_010000_BBC_News/start/660	CANADA TERROR ATTACK. Police officer stabbed and 4 pedestrians injured
2017-10-02 01:12:00	FOXNEWSW	13	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/720	> @JULIEPONZI\nII. THE PRESIDENT VS NFL PLAYERS\niv @JULIEPONZI. . TV RATINGS, TICKET SALES TAKING A HIT. AMln MFI NATInNAI ANTHFM rnNTanFncv
2017-10-02 01:13:00	BBCNEWS	5	BBCNEWS_20171002_010000_BBC_News/start/780	CANADA TERROR ATTACK. 'Islamic State' group \ufb02ag apparently found in vehicle\nCANADA TERROR ATTACK. Suspect allegedly drove second vehicle, hitting (our people\nCANADA TERROR ATTACK. Police officer stabbed and 4...
2017-10-02 01:13:00	CNNW	8	CNNW_20171002_010000_Anthony_Bourdain_Parts_Unknown/start/780	ExplorePartsUnknown.com
2017-10-02 01:14:00	CNNW	7	CNNW_20171002_010000_Anthony_Bourdain_Parts_Unknown/start/840	Visit your local Acuro Dealer
2017-10-02 01:14:00	FOXNEWSW	3	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/840	THE PRESIDENT VS NFL PLAYERS. . \u2014.\u2014 nl\u2014w 3mm IITIn|l m. -ml\u2014 .m u\u201c
2017-10-02 01:16:00	BBCNEWS	8	BBCNEWS_20171002_010000_BBC_News/start/960	SAUNA IN THE SKY
2017-10-02 01:16:00	CNNW	20	CNNW_20171002_010000_Anthony_Bourdain_Parts_Unknown/start/960	#PartsUnknown
2017-10-02 01:16:00	FOXNEWSW	8	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/960	Works wlth your smartphone,
2017-10-02 01:18:00	BBCNEWS	11	BBCNEWS_20171002_010000_BBC_News/start/1080	TILLERSON CHINA VISIT. Rex Tillerson held talks with President Xi Jinping\nGARY O'DONOGHUE. Washington
2017-10-02 01:19:00	BBCNEWS	11	BBCNEWS_20171002_010000_BBC_News/start/1140	MONARCH AIRLINES FUTURE. ATOL licence extension deadline has passed\nMONARCH AIRLINES FUTURE. No announcement yet from Civil Aviation Authority\nTILLERSON CHINA VISIT. Trump: Tillerson \"wasting his \ufb02me\"...
2017-10-02 01:20:00	BBCNEWS	11	BBCNEWS_20171002_010000_BBC_News/start/1200	MONARCH AIRLINES FUTURE. Monarch flew 6.3 million customers last year\nMONARCH AIRLINES FUTURE. Airline has 45 new aircraft on order from Boeing\nMONARCH AIRLINES FUTURE. ATOL licence extension deadline has...
2017-10-02 01:20:00	FOXNEWSW	5	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/1200	V JULIE PONZI | SENIOR EDITOR AMERICA GREATNESS
2017-10-02 01:21:00	BBCNEWS	10	BBCNEWS_20171002_010000_BBC_News/start/1260	MONARCH AIRLINES FUTURE. ATOL protects customers if company collapses\nMONARCH AIRLINES FUTURE. Monarch flew 6.3 million customers last year\nMONARCH AIRLINES FUTURE. No announcement yet from Civil Aviation...
2017-10-02 01:21:00	FOXNEWSW	14	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/1260	V TIM CANOVA | LAW PROFESSOR
2017-10-02 01:23:00	FOXNEWSW	4	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/1380	TRUMP'S TAX PLA: POPULIST OR ELITIST?. . \u2014.\u2014 nl\u2014w 3mm IITII'I|I .... aw..\u2014 .m u\u201c
2017-10-02 01:26:00	BBCNEWS	14	BBCNEWS_20171002_010000_BBC_News/start/1560	DARREN BETI\u2019
2017-10-02 01:30:00	FOXNEWSW	22	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/1800	V. v ELIZABETH ANDERSON l UNIVERSITY OF MICHIGAN PROFESSOR
2017-10-02 01:32:00	FOXNEWSW	46	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/1920	STEVE TALKS TO PROFESSOR ELIZABETH ANDERSON. 'uOUT THE ROLE EMPLOYERS PLAY IN CONTROLLING OUR LIVES
2017-10-02 01:32:00	MSNBCW	19	MSNBCW_20171002_010000_Lockup_Cincinnati_Extended_Stay/start/1920	CATALONIA OVERWHELMINGLY VOTES. FOP SFCFSSION FROM SPAIN\nISIS CLAIMS RESPONSIBILITY FOR DEADLY KNIFE ATTACK. THAT KII I m T\\NO WOMFN IN MADSFII I F. FDANCF
2017-10-02 01:33:00	BBCNEWS	6	BBCNEWS_20171002_013000_Witness/start/180	Lord HESELTINE. Former Deputy Prime Minister
2017-10-02 01:34:00	FOXNEWSW	9	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/2040	UUU Viv IIIIII. . WaMisxstemmlleqn,13,747...\u201d7,.\nnutriwdnm mm/Innnm QQQJIQQII-IIM
2017-10-02 01:41:00	MSNBCW	5	MSNBCW_20171002_010000_Lockup_Cincinnati_Extended_Stay/start/2460	Results may vary.\nDoctor dramatization.
2017-10-02 01:42:00	MSNBCW	4	MSNBCW_20171002_010000_Lockup_Cincinnati_Extended_Stay/start/2520	Once your asthma Is well controlled,
2017-10-02 01:45:00	CNNW	7	CNNW_20171002_010000_Anthony_Bourdain_Parts_Unknown/start/2700	1-8OO-TMOBILE - n \u00b0 #NetflixOnUs
2017-10-02 01:47:00	CNNW	8	CNNW_20171002_010000_Anthony_Bourdain_Parts_Unknown/start/2820	#PartsUnknown
2017-10-02 01:49:00	FOXNEWSW	7	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/2940	b @CHRISSTIREWALT
2017-10-02 01:50:00	FOXNEWSW	19	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/3000	> ELIZABETH ANDERSON | UNIVERSITY OF MICHIGAN PROFESSOR
2017-10-02 01:51:00	FOXNEWSW	13	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/3060	> @TIM CANOVA
2017-10-02 01:52:00	FOXNEWSW	9	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/3120	> JULIE PONZI l SENIOR EDITOR AMERICA GREATNESS\nV @JULIEPONZI\nAMP WATCH REACTION: PUBLIC SECTOR UNIONS
2017-10-02 01:54:00	MSNBCW	7	MSNBCW_20171002_010000_Lockup_Cincinnati_Extended_Stay/start/3240	NAVAVA'
2017-10-02 01:56:00	BBCNEWS	21	BBCNEWS_20171002_013000_Witness/start/1560	' playi'ng in Carnegie'Hall.
2017-10-02 01:56:00	CNNW	7	CNNW_20171002_010000_Anthony_Bourdain_Parts_Unknown/start/3360	1-8OO-831-37OO mesobook.com. . Mesothelioma Book
2017-10-02 01:56:00	FOXNEWSW	10	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/3360	1 45OO-9966479. . Gethran\ufb02ique. com\nHeart Failure symptoms increase the risk\nRISK- FREE TRIAL 1- 8OO- 996- 5479. . nnnnnnnnnnnnn
2017-10-02 01:58:00	FOXNEWSW	6	FOXNEWSW_20171002_010000_The_Next_Revolution_With_Steve_Hilton/start/3480	> @TIM CANOVA\nPOPULIST BACK|.ASH IN GERMANY. . \u2014.\u2014 nl\u2014w 3mm IITII'I|I _... nv'lll- .u. w...
2017-10-02 02:00:00	CNNW	11	CNNW_20171002_010000_Anthony_Bourdain_Parts_Unknown/start/3600	LIFE. . WITH LISA LING
2017-10-02 02:01:00	FOXNEWSW	23	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/60	#FRTQ I1 I
2017-10-02 02:04:00	FOXNEWSW	17	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/240	rCar CARMEN YULIN CRUZ. SAN JUAN MAYOR
2017-10-02 02:05:00	BBCNEWS	5	BBCNEWS_20171002_020000_BBC_News/start/300	CARLES PUIGDEMONT. President of the Generalitat of Catalonia
2017-10-02 02:05:00	FOXNEWSW	41	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/300	IS THERE A DISCONNECT BETWEEN. U. S. AND ISLAND OFFICIALS?\nBROC K LONG. FEMA ADMINISTRATOR
2017-10-02 02:06:00	BBCNEWS	10	BBCNEWS_20171002_020000_BBC_News/start/360	CATALAN INDEPENDENCE VOTE. Spanish prime minister Mariano Rajoy calls poll illegal\nCATALAN INDEPENDENCE VOTE. 9O% of votes cast were for independence from Spai\nCATALAN INDEPENDENCE VOTE. Catalonia government: 4O% of...
2017-10-02 02:07:00	BBCNEWS	11	BBCNEWS_20171002_020000_BBC_News/start/420	CATALAN INDEPENDENCE VOTE. Rajoy: Majority of Catalans didn't want to take part\nCATALAN INDEPENDENCE VOTE. Prime Minis'er called the vote a mockery of democracy\nCATALAN INDEPENDENCE VOTE. Spanish riot police and...
2017-10-02 02:08:00	BBCNEWS	11	BBCNEWS_20171002_020000_BBC_News/start/480	CATALAN INDEPENDENCE VOTE. 9O% of votes cast were for independence from Spai\nCATALAN INDEPENDENCE VOTE. Catalonia government: 4O% of voters took part\nCATALAN INDEPENDENCE VOTE. . Catalan regional government...
2017-10-02 02:09:00	FOXNEWSW	16	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/540	BROC K LONG. FEMA ADMINISTRATOR\nIS NOW THE RIGHT TIME FOR THE. PRESIDENT TO TALK POLITICS?
2017-10-02 02:10:00	BBCNEWS	6	BBCNEWS_20171002_020000_BBC_News/start/600	JEAN-CLAUDE GAUDIN. Marseille mayor
2017-10-02 02:10:00	FOXNEWSW	30	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/600	IS NOW THE RIGHT TIME FOR THE. PRESIDENT TO TALK POLITICS?\nDID THE FEDS MOVE. TOIO SLOWLY?\nBROC K LONG. FEMA ADMINISTRATOR
2017-10-02 02:11:00	BBCNEWS	11	BBCNEWS_20171002_020000_BBC_News/start/660	CANADA TERROR ATTACK. Suspect is Somali national with Canadian refugee status\nCANADA TERROR ATTACK. Man is suspected of ramming his car into a police o\ufb02icer\nJONNV WAKEFIELD. Edmonton Journal & Edmonton...
2017-10-02 02:11:00	FOXNEWSW	62	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/660	DID THE FEDS MOVE. TOIO SLOWLY?
2017-10-02 02:12:00	BBCNEWS	10	BBCNEWS_20171002_020000_BBC_News/start/720	CANADA TERROR ATTACK. 'Islamic State' group \ufb02ag apparently found in vehicle\nCANADA TERROR ATTACK. Suspect allegedly drove second vehicle, hitting 4 people\nCANADA TERROR ATTACK. Canadian PM Trudeau expressed...
2017-10-02 02:12:00	FOXNEWSW	34	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/720	DID THE FEDS MOVE. TOIO SLOWLY?\nWERE LOCAL OFFICIALS. AIDEQUAITELY PREPARED?
2017-10-02 02:13:00	BBCNEWS	11	BBCNEWS_20171002_020000_BBC_News/start/780	CANADA TERROR ATTACK. . Suspect also alleged to have subsequemly stabbed the of\ufb01ce!\nCANADA TERROR ATTACK. Man is suspected of vamming his car into a police o\ufb02icer\nCANADA TERROR ATTACK. 'Islamic State' group \ufb02ag...
2017-10-02 02:13:00	FOXNEWSW	26	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/780	HOW LONG WILL IT TAKE. TO REBUILD THE ISLAND?\nWERE LOCAL OFFICIALS. AIDEQUAITELY PREPARED?\nBROCK LONG. FEMA ADMINISTRATOR
2017-10-02 02:14:00	FOXNEWSW	36	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/840	HOW LONG WILL IT TAKE. TO REBUILD THE ISLAND?
2017-10-02 02:15:00	BBCNEWS	20	BBCNEWS_20171002_020000_BBC_News/start/900	CANADA 'TERROR' ARREST
2017-10-02 02:15:00	FOXNEWSW	7	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/900	EXPENSES
2017-10-02 02:16:00	MSNBCW	4	MSNBCW_20171002_020000_Lockup_Cincinnati_Extended_Stay/start/960	SERG'EANT MOORE. . nu van: nnlll \u201can 1. \u201dunpu- nu-n-u-n
2017-10-02 02:19:00	FOXNEWSW	21	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1140	IS CRITICISM OF THE. FEDERAL GOVERNMENT FAIR?\nDONNA EDWARDS. !S FORMER U.S. CONGRESSWOMAN D-MD
2017-10-02 02:20:00	BBCNEWS	19	BBCNEWS_20171002_020000_BBC_News/start/1200	GERMANY MARRIAGE. First same-sex marriage takes place in Berlin
2017-10-02 02:20:00	FOXNEWSW	47	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1200	IS CRITICISM OF THE. FEDERAL GOVERNMENT FAIR?\nMICHAEL NEEDHAM. CEO, HERITAGE ACTION FOR AMERICA
2017-10-02 02:21:00	BBCNEWS	19	BBCNEWS_20171002_020000_BBC_News/start/1260	OJ SIMPSON PAROLE. . Former American Football s1ar raleasad from Nevada prison\nMONARCH AIRLINES FUTURE. No announcement yet from Civil Aviation Authority\nJON DONNISON. News Correspondent\nMONARCH AIRLINES FUTURE....
2017-10-02 02:21:00	FOXNEWSW	58	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1260	IS CRITICISM OF THE. FEDERAL GOVERNMENT FAIR?
2017-10-02 02:22:00	BBCNEWS	11	BBCNEWS_20171002_020000_BBC_News/start/1320	MONARCH AIRLINES FUTURE. ATOL protects customers if company collapses\nMONARCH AIRLINES FUTURE. Monarch flew 6.3 million customers last year\nMONARCH AIRLINES FUTURE. Airline has 45 new aircraft on order...
2017-10-02 02:22:00	FOXNEWSW	10	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1320	TRUMP CABINET UNDER. FIRE OVER FLIGHTS\nCHARLES LANE. THE WASHINGTON POST
2017-10-02 02:23:00	BBCNEWS	8	BBCNEWS_20171002_020000_BBC_News/start/1380	MONARCH AIRLINES FUTURE. ATOL licence extension deadline has passed
2017-10-02 02:23:00	FOXNEWSW	55	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1380	TRUMP CABINET UNDER. FIRE OVER FLIGHTS\nCHARLES LANE. FOX NEWS CONTRIBUTOR. . IL
2017-10-02 02:24:00	BBCNEWS	7	BBCNEWS_20171002_020000_BBC_News/start/1440	TIM ALLMAN. reporting
2017-10-02 02:24:00	FOXNEWSW	45	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1440	TRUMP CABINET UNDER. FIRE OVER FLIGHTS\nJOSH HOLMES. FORMER MCCONNELL CHIEF OF STAFF
2017-10-02 02:25:00	FOXNEWSW	41	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1500	HOW WILL LOSING TOM PRICE. IMPACT HEALTHCARE REFORM?\nTRUMP CABINET UNDER. FIRE OVER FLIGHTS
2017-10-02 02:26:00	FOXNEWSW	35	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1560	HOW WILL LOSING TOM PRICE. IMPACT HEALTHCARE REFORM?
2017-10-02 02:28:00	FOXNEWSW	6	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1680	Visit Tresiba.com
2017-10-02 02:29:00	FOXNEWSW	46	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1740	1'\u00a755-288-417O Humana.
2017-10-02 02:29:00	MSNBCW	7	MSNBCW_20171002_020000_Lockup_Cincinnati_Extended_Stay/start/1740	JEEP COM
2017-10-02 02:30:00	FOXNEWSW	19	FOXNEWSW_20171002_020000_Fox_News_Sunday_With_Chris_Wallace/start/1800	#FKTQ I1 I
